title,url,instructor,rating,reviews_count,price,original_price,duration,lectures,level,bestseller
"Learn Social Engineering From ScratchHack secure accounts and computers (Windows, Apple Mac OS, Linux and Android) and secure yourself from hackersRating: 4.7 out of 56254 reviews12.5 total hours111 lecturesAll LevelsCurrent price: $10.99Original price: $74.99",https://www.udemy.com/course/learn-social-engineering-from-scratch/,"Zaid Sabih, z Security",Rating: 4.7 out of 54.7,"6,254",$10.99,Original Price$74.99,12.5 total hours,111 lectures,All Levels,False
64-Bit Assembly & Shellcoding for Ethical HackersMastering 64-Bit Assembly and Advanced Shellcoding Techniques for Ethical Hacking and Penetration testingRating: 4.8 out of 565 reviews21 total hours83 lecturesIntermediateCurrent price: $9.99Original price: $19.99,https://www.udemy.com/course/64-bit-assembly-shellcoding-for-ethical-hackers/,Swapnil Singh,Rating: 4.8 out of 54.8,65,$9.99,Original Price$19.99,21 total hours,83 lectures,Intermediate,False
"Practical Web Application Penetration Testing (WAPT)Learn how to find, exploit and explain 40+ security issues in Web Applications.Rating: 4.7 out of 584 reviews19.5 total hours112 lecturesBeginnerCurrent price: $9.99Original price: $19.99",https://www.udemy.com/course/practical-wapt/,Leonardo Tamiano,Rating: 4.7 out of 54.7,84,$9.99,Original Price$19.99,19.5 total hours,112 lectures,Beginner,False
"Penetration Testing and Ethical Hacking Complete Hands-onEthical Hacking, Penetration Testing (Pentest+), Bug Bounty, Metasploit , Free Hacking Tools as Nmap for ethical hackerRating: 4.5 out of 52218 reviews19.5 total hours265 lecturesAll LevelsCurrent price: $11.99Original price: $79.99",https://www.udemy.com/course/hands-on-complete-penetration-testing-and-ethical-hacking/,"Muharrem AYDIN, OAK Academy Team",Rating: 4.5 out of 54.5,"2,218",$11.99,Original Price$79.99,19.5 total hours,265 lectures,All Levels,False
Build an Advanced Keylogger using C++ for Ethical Hacking!Take this course to learn how to code a fully functional keylogger in C++ for use in Windows!Rating: 4.0 out of 52153 reviews7.5 total hours35 lecturesIntermediateCurrent price: $10.99Original price: $39.99,https://www.udemy.com/course/how-to-create-an-advanced-keylogger-from-scratch-for-windows/,"Ermin Kreponic, Aldin Omerdic",Rating: 4.0 out of 54.0,"2,153",$10.99,Original Price$39.99,7.5 total hours,35 lectures,Intermediate,False
Complete Ethical Hacking & Cyber Security Masterclass CourseIn this complete ethical hacking & cyber security master class course you will learn ethical hacking from scratchRating: 4.6 out of 52096 reviews13.5 total hours85 lecturesAll LevelsCurrent price: $11.99Original price: $64.99,https://www.udemy.com/course/ethicalhackingcourse/,"Joe Parys, Aleksa Tamburkovski, Joe Parys Support",Rating: 4.6 out of 54.6,"2,096",$11.99,Original Price$64.99,13.5 total hours,85 lectures,All Levels,False
Ultimate Ethical Hacking and Penetration Testing (UEH)Learn and Practice the Techniques of Hacking and Penetration TestingRating: 4.6 out of 52061 reviews62 total hours358 lecturesBeginnerCurrent price: $29.99,https://www.udemy.com/course/ultimate-ethical-hacking/,Naga Sai Nikhil,Rating: 4.6 out of 54.6,"2,061",$29.99,,62 total hours,358 lectures,Beginner,False
Full Ethical Hacking CourseLearn all about ethical hacking and penetration testing.Rating: 4.5 out of 52036 reviews15.5 total hours95 lecturesBeginnerCurrent price: $10.99Original price: $64.99,https://www.udemy.com/course/full-ethical-hacking-course/,Liang Yang Loi,Rating: 4.5 out of 54.5,"2,036",$10.99,Original Price$64.99,15.5 total hours,95 lectures,Beginner,False
"The Definitive Ethical Hacking Course - Learn From ScratchLearn the Basics Of Ethical Hacking, Penetration Testing, Wifi HackingRating: 4.0 out of 51874 reviews9 total hours73 lecturesAll LevelsCurrent price: $10.99Original price: $19.99",https://www.udemy.com/course/kali-linux/,Nikhil Parekh,Rating: 4.0 out of 54.0,"1,874",$10.99,Original Price$19.99,9 total hours,73 lectures,All Levels,False
The Complete Ethical Hacker Certification Exam Prep CourseThis Course WILL provide EVERYTHING Needed to allow you to Pass your Ethical Hacking Exam v12Rating: 4.3 out of 51717 reviews16.5 total hours188 lecturesBeginnerCurrent price: $10.99Original price: $69.99,https://www.udemy.com/course/the-complete-ceh-exam-prep-course-become-an-ethical-hacker/,Tim Pierson,Rating: 4.3 out of 54.3,"1,717",$10.99,Original Price$69.99,16.5 total hours,188 lectures,Beginner,False
"Ethical Hacking: Full 60 Hour Red Team & Penetration TestingLearn ethical hacking, penetration testing, Linux tools, C++, cryptography, and real-world cybersecurity strategies NOW!Rating: 4.1 out of 51712 reviews60.5 total hours399 lecturesAll LevelsCurrent price: $9.99Original price: $49.99",https://www.udemy.com/course/the-ultimate-ethical-hacking-linux-and-metasploit-training/,OCSALY Academy | 560.000+ Students,Rating: 4.1 out of 54.1,"1,712",$9.99,Original Price$49.99,60 Hour,399 lectures,All Levels,False
Penetration Testing Fundamentals: A Beginner's GuideBuilding Hands-On Skills for Real-World Penetration TestingRating: 4.4 out of 51685 reviews10.5 total hours71 lecturesAll LevelsCurrent price: $10.99Original price: $64.99,https://www.udemy.com/course/hacking-made-easy-with-hands-on-training/,Prof. K,Rating: 4.4 out of 54.4,"1,685",$10.99,Original Price$64.99,10.5 total hours,71 lectures,All Levels,False
The Complete Penetration Testing BootcampLearn Penetration Testing The Right Way! Learn All The Ethical Hacking & Penetration Testing Techniques Used By HackersRating: 4.5 out of 51214 reviews10.5 total hours65 lecturesAll LevelsCurrent price: $11.99Original price: $49.99,https://www.udemy.com/course/the-complete-ethical-hacking-masterclass/,HackerSploit Academy,Rating: 4.5 out of 54.5,"1,214",$11.99,Original Price$49.99,10.5 total hours,65 lectures,All Levels,False
"Ethical Hacking with Metasploit: Exploit & Post ExploitLearn Ethical Hacking from scratch with Metasploit, exploit vulnerabilities and become a white hat hacker | Ethical 2022Rating: 4.5 out of 51021 reviews5 total hours84 lecturesAll LevelsCurrent price: $11.99Original price: $69.99",https://www.udemy.com/course/ethical-hacking-with-metasploit-exploit-post-exploit/,"Muharrem AYDIN, OAK Academy Team",Rating: 4.5 out of 54.5,"1,021",$11.99,Original Price$69.99,5 total hours,84 lectures,All Levels,False
The RedTeam Blueprint - A Unique Guide To Ethical HackingLearn what it really takes to be an Ethical Hacker for Silicon Valley Companies. The TRUE Blueprint to Ethical Hacking.Rating: 4.5 out of 51655 reviews30.5 total hours268 lecturesAll LevelsCurrent price: $11.99Original price: $64.99,https://www.udemy.com/course/the-redteam-blueprint/,Brandon Dennis,Rating: 4.5 out of 54.5,"1,655",$11.99,Original Price$64.99,30.5 total hours,268 lectures,All Levels,False
Hands-on Penetration Testing Labs 1.0Comprehensive walkthroughs of penetration testing labsRating: 4.5 out of 51508 reviews4.5 total hours18 lecturesIntermediateCurrent price: $10.99Original price: $44.99,https://www.udemy.com/course/kali-linux-hands-on-penetration-testing-labs/,"Jesse K, M.S., OSCP, CEH, Security+, Linux+, Network+, CISSP",Rating: 4.5 out of 54.5,"1,508",$10.99,Original Price$44.99,4.5 total hours,18 lectures,Intermediate,False
"Applied Ethical Hacking and Rules of Engagement40h empirical knowledge of Cyber Security, Penetration Testing, Python Hacking, Kali Linux &amp; Wazuh SIEM on Elastic StackRating: 4.5 out of 51461 reviews40 total hours173 lecturesAll LevelsCurrent price: $10.99Original price: $74.99",https://www.udemy.com/course/applied-ethical-hacking-and-rules-of-engagement/,"Seyed Farshid Miri, Seyed Farhad Miri",Rating: 4.5 out of 54.5,"1,461",$10.99,Original Price$74.99,40 total hours,173 lectures,All Levels,False
"Complete Web Application Hacking & Penetration TestingHacking web applications, hacking websites, bug bounty &amp; penetration testing in my ethical hacking course to be HackerRating: 4.6 out of 51395 reviews9 total hours93 lecturesAll LevelsCurrent price: $10.99Original price: $74.99",https://www.udemy.com/course/complete-web-application-hacking-penetration-testing/,"Muharrem AYDIN, OAK Academy Team",Rating: 4.6 out of 54.6,"1,395",$10.99,Original Price$74.99,9 total hours,93 lectures,All Levels,False
"The Complete Mobile Ethical Hacking CourseLearn how hackers attack phones, mobile applications and mobile devices with latest technology and protect yourself!Rating: 4.1 out of 51356 reviews28 total hours204 lecturesAll LevelsCurrent price: $10.99Original price: $69.99",https://www.udemy.com/course/the-complete-mobile-ethical-hacking-course/,"Codestars • over 2.5 million students worldwide!, Atil Samancioglu",Rating: 4.1 out of 54.1,"1,356",$10.99,Original Price$69.99,28 total hours,204 lectures,All Levels,False
Ultimate Ethical Hacking Boot Camp - Beginner to ProLearn Ethical Hacking from world-famous Hacker Bryan Seely. Learn real hacker secrets from the real thing.Rating: 4.3 out of 51321 reviews4.5 total hours44 lecturesBeginnerCurrent price: $10.99Original price: $19.99,https://www.udemy.com/course/cybersecurity-ultimate-ethical-hacking-boot-camp/,Bryan Seely,Rating: 4.3 out of 54.3,"1,321",$10.99,Original Price$19.99,4.5 total hours,44 lectures,Beginner,False
